Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,Total_Engagement,Engagement_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
Twitter,#Fitness,Reel,India,2114283,462542,14404,37153,Low,0.21877014571843031,0.006812711448751185,0.017572387424010884,514099,0.2431552445911924,499695,0.2363425331424412,0.7975990363280038
YouTube,#Fashion,Reel,Canada,4391275,392281,14429,27404,High,0.08933191385189951,0.0032858338409687392,0.006240556558175018,434114,0.09885830425104326,419685,0.09557247041007452,1.6613753038793784
TikTok,#Gaming,Post,India,1246500,471547,15048,40514,High,0.37829683112715606,0.012072202166064982,0.03250220617729643,527109,0.42287123947051747,512061,0.41079903730445244,0.4705125066094749
Twitter,#Music,Tweet,Germany,4555977,1087,23157,12611,Medium,0.00023858768382720107,0.00508277368388822,0.002768012217796534,36855,0.008089373585511955,13698,0.0030065999016237353,1.718711669503349
Twitter,#Gaming,Tweet,India,400424,56569,59897,49341,Medium,0.14127275088406288,0.14958394102251613,0.12322188480210976,165807,0.4140785767086888,105910,0.26449463568617265,0.15105725984771412
Instagram,#Challenge,Video,Brazil,3201846,335416,50986,16715,High,0.10475706826624391,0.01592393887775989,0.00522042596677042,403117,0.12590143311077423,352131,0.10997749423301433,1.249996402348703
Twitter,#Comedy,Tweet,Australia,4253909,448284,39383,32995,Low,0.1053816619020294,0.009258072986516637,0.007756395353074079,520662,0.12239613024162012,481279,0.11313805725510348,1.6047585488919989
TikTok,#Fitness,Live Stream,Australia,1551922,47511,7404,25497,Low,0.030614296337058176,0.004770858329220154,0.01642930508105433,80412,0.05181445974733266,73008,0.04704360141811251,0.5857992060027192
YouTube,#Challenge,Post,Germany,3587143,430347,96428,42640,Medium,0.11996929032380366,0.026881560060471522,0.011886897176945552,569415,0.15873774756122072,472987,0.1318561875007492,1.3571436067392237
Instagram,#Fashion,Video,USA,2252593,61466,13181,29007,High,0.02728677572912639,0.005851478718081784,0.012877159788741242,103654,0.04601541423594942,90473,0.04016393551786763,0.8794092988719231
YouTube,#Challenge,Video,Australia,2547290,382792,78654,30532,Medium,0.15027421298713534,0.030877520816240005,0.011986071472034987,491978,0.19313780527541033,413324,0.16226028445917035,0.963730282849264
YouTube,#Viral,Reel,USA,2946297,223304,83502,10855,Low,0.07579140867332791,0.028341338296851946,0.0036842857322259095,317661,0.10781703270240577,234159,0.07947569440555381,1.1146888030683346
Twitter,#Education,Video,India,4459268,356292,52389,33857,Low,0.07989921215769046,0.011748340759066287,0.007592501728983322,442538,0.09924005464574007,390149,0.08749171388667377,1.6822288499355595
Instagram,#Music,Live Stream,Australia,1630617,435112,71742,49750,High,0.26683887142106333,0.04399684291283606,0.030509923544278023,556604,0.3413456378781774,484862,0.29734879496534133,0.6365906991181446
Instagram,#Education,Live Stream,USA,4709770,389553,55435,16799,Medium,0.08271168231145046,0.011770213832097958,0.0035668408436080744,461787,0.09804873698715648,406352,0.08627852315505853,1.838687918122811
Instagram,#Fitness,Tweet,Australia,2275387,271817,72208,27046,High,0.11945967872717915,0.03173438188756462,0.011886329666118335,371071,0.1630803902808621,298863,0.1313460083932975,0.8883080460306361
TikTok,#Tech,Tweet,Brazil,2784320,373955,22997,15361,High,0.13430747902539938,0.008259467302608896,0.005516966440639007,412313,0.14808391276864727,389316,0.1398244454660384,1.050988674210103
Twitter,#Music,Tweet,USA,3674194,19972,97555,24310,Medium,0.005435749990338017,0.026551401477439677,0.006616417097191928,141837,0.038603568564969624,44282,0.012052167087529946,1.3860649656087352
YouTube,#Music,Post,UK,2126429,36274,51278,44234,Medium,0.01705864620920802,0.024114607165346223,0.020802011259252014,131786,0.06197526463380625,80508,0.037860657468460034,0.8045036182095001
YouTube,#Fitness,Shorts,USA,1598712,280260,58128,4485,High,0.17530361941362796,0.03635926921171543,0.0028053833335835348,342873,0.21446827195892693,284745,0.1781090027472115,0.6048495334078619
Twitter,#Fashion,Video,Australia,3464211,115302,63150,37858,Medium,0.033283769377789055,0.018229259130001032,0.01092831816537734,216310,0.062441346673167426,153160,0.0442120875431664,1.3068502916765967
Twitter,#Fitness,Reel,UK,1519290,495937,13211,49107,Low,0.3264268177898887,0.008695509086481186,0.032322334774796124,558255,0.367444661651166,545044,0.3587491525646848,0.5731419303389247
Instagram,#Fitness,Tweet,Canada,4888613,414422,11933,23903,High,0.08477292025365886,0.0024409786579547206,0.004889525924837986,450258,0.09210342483645156,438325,0.08966244617849685,1.9085079864787686
Twitter,#Viral,Shorts,USA,3712060,302466,63802,49953,Low,0.08148198035592097,0.01718776097369116,0.013456948432945589,416221,0.11212668976255771,352419,0.09493892878886656,1.4003496593368672
Instagram,#Tech,Reel,UK,4003071,22251,13517,13392,Low,0.005558482475079758,0.00337665757114975,0.003345431544931379,49160,0.012280571591160886,35643,0.008903914020011136,1.5627935723162276
Instagram,#Dance,Video,Germany,681752,197632,98860,19379,High,0.28988840516786163,0.1450087421819078,0.028425292481723558,315871,0.46332243983149296,217011,0.31831369764958517,0.2661550703231926
Instagram,#Gaming,Shorts,Germany,4684548,122401,82864,42106,Low,0.026128668123370707,0.017688793027630413,0.008988273788634463,247371,0.052805734939635585,164507,0.03511694191200517,1.8288412830066816
Instagram,#Tech,Video,UK,3916842,292224,72417,38211,High,0.07460704312300573,0.01848861914777262,0.009755563282869209,402852,0.10285122555364755,330435,0.08436260640587494,1.5291298858746791
TikTok,#Dance,Reel,UK,798887,326922,87308,21689,Medium,0.40922182987080774,0.10928704560219406,0.02714902107557139,435919,0.5456578965485732,348611,0.4363708509463792,0.3015534094406126
Twitter,#Gaming,Video,Australia,688077,243607,79071,12078,High,0.35404031816206616,0.11491591784059052,0.01755326802087557,334756,0.48650950402353227,255685,0.37159358618294175,0.2595724186967704
Twitter,#Challenge,Reel,Japan,1520250,214233,80,10917,Medium,0.1409195855944746,5.262292386120704e-05,0.007181055747409965,225230,0.14815326426574577,225150,0.14810064134188455,0.5735040838798059
TikTok,#Fashion,Post,Australia,496652,106618,64875,44200,High,0.21467345344426278,0.13062466274171855,0.08899591665794157,215693,0.43429403284392293,150818,0.30366937010220435,0.18746969709796144
TikTok,#Education,Reel,India,479620,337321,99486,26524,Medium,0.7033088695217047,0.20742671281431133,0.055302114173720864,463331,0.9660376965097369,363845,0.7586109836954256,0.18104068064182618
YouTube,#Education,Reel,USA,4221739,291223,61415,44293,Low,0.06898176320232018,0.014547322797548593,0.010491648109937635,396931,0.09402073410980641,335516,0.07947341131225781,1.5972338134196613
Twitter,#Education,Live Stream,Brazil,4425196,324343,33641,22289,High,0.07329460661177493,0.0076021491477439645,0.0050368390462252974,380273,0.0859335948057442,346632,0.07833144565800024,1.6693754171804516
Instagram,#Comedy,Shorts,UK,4236960,259668,86293,16169,Low,0.06128639401835278,0.020366725199199427,0.0038161795249424114,362130,0.08546929874249462,275837,0.0651025735432952,1.6541035255584935
TikTok,#Education,Reel,India,2488223,177673,86535,39991,Low,0.07140557739398759,0.034777831408197735,0.016072112507600805,304199,0.12225552130978615,217664,0.0874776899015884,0.9392218537772543
YouTube,#Dance,Live Stream,UK,2809035,359231,78623,27822,Medium,0.12788413102720328,0.027989327295672713,0.009904468972440714,465676,0.1657779272953167,387053,0.13778859999964402,1.062757713131792
YouTube,#Music,Shorts,Brazil,444252,398838,7767,19133,High,0.8977742362442938,0.017483320277680237,0.0430678984000072,425738,0.9583254549219812,417971,0.940842134644301,0.16807631075234905
Instagram,#Fashion,Reel,India,907575,42770,5219,47956,Low,0.04712558190783131,0.005750488940307963,0.05283971021678649,95945,0.10571578106492577,90726,0.0999652921246178,0.35431606793756604
TikTok,#Dance,Post,Canada,2440215,199343,53628,10359,Medium,0.08169075265908947,0.021976752048487532,0.004245117745772401,263330,0.1079126224533494,209702,0.08593587040486186,0.92110042223509
TikTok,#Comedy,Shorts,USA,3982001,131915,64092,22170,Medium,0.03312781689406909,0.016095425390400455,0.005567552594788399,218177,0.05479079487925794,154085,0.03869536948885749,1.50307362361126
Twitter,#Fashion,Reel,Brazil,3802724,457464,83495,19409,High,0.12029902774958162,0.02195662898490661,0.005103972836314179,560368,0.1473596295708024,476873,0.1254030005858958,1.4345520433269205
YouTube,#Dance,Shorts,Australia,3049554,441149,46483,36909,Low,0.1446601699789543,0.015242556780434123,0.012103081303036445,524541,0.17200580806242485,478058,0.15676325128199076,1.153754593699227
YouTube,#Fashion,Video,Germany,3186810,312491,66586,7390,Medium,0.09805761874727392,0.020894248480455378,0.002318933353416112,386467,0.12127080058114541,319881,0.10037655210069003,1.2056834136226589
YouTube,#Gaming,Live Stream,Australia,810296,77866,87591,41350,High,0.09609574772675664,0.10809753472804999,0.051030734447658634,206807,0.25522401690246527,119216,0.14712648217441526,0.30656375727601776
Twitter,#Dance,Post,UK,4459224,957,54290,47674,High,0.00021461133147830205,0.012174764039662507,0.010691097823298404,102921,0.023080473194439212,48631,0.010905709154776705,1.6822122512316025
Instagram,#Viral,Post,USA,741152,226355,58251,46227,High,0.3054096865420319,0.07859521393722206,0.062371821164889256,330833,0.44637672164414316,272582,0.36778150770692114,0.289344750994753
Twitter,#Fashion,Tweet,USA,2945128,368541,66690,3800,Medium,0.12513581752643688,0.02264417709518907,0.0012902665011503744,439031,0.14907026112277633,372341,0.12642608402758726,1.1110297224461536
Twitter,#Music,Post,Canada,2302342,153529,52488,41257,High,0.06668383758798649,0.022797655604597407,0.01791957928057604,247274,0.10740107247315994,194786,0.08460341686856253,0.8685430287702681
YouTube,#Fashion,Shorts,Australia,469793,295293,29190,9480,Medium,0.6285598125131707,0.06213374826785414,0.020179100156877603,333963,0.7108726609379025,304773,0.6487389126700484,0.17773937822964966
Twitter,#Comedy,Live Stream,UK,2452099,320043,91765,2987,Low,0.1305179766396055,0.037423040423734934,0.0012181400506260146,414795,0.16915915711396645,323030,0.13173611669023153,0.9250378494179169
TikTok,#Tech,Live Stream,UK,2651939,209375,2127,12291,Low,0.07895166517781894,0.000802054647561652,0.00463472199021169,223793,0.08438844181559228,221666,0.08358638716803064,1.0010192268475124
TikTok,#Fitness,Shorts,India,1580449,299597,35471,1908,High,0.18956448452306907,0.022443622033991605,0.0012072518632363334,336976,0.213215358420297,301505,0.1907717363863054,0.5965672046196855
Instagram,#Dance,Tweet,India,4764800,52536,65976,47528,Medium,0.011025856279382136,0.013846541302887844,0.009974815312290128,166040,0.03484721289456011,100064,0.021000671591672262,1.8601715566304873
Twitter,#Comedy,Tweet,Japan,4336145,295452,2342,22411,Medium,0.06813702032565792,0.0005401110894584937,0.005168415724105167,320205,0.07384554713922159,317863,0.0733054360497631,1.635781526587733
Instagram,#Viral,Shorts,Japan,4316287,188239,34891,39029,Medium,0.043611326123587243,0.008083568122323654,0.00904226248161904,262159,0.06073715672752993,227268,0.05265358860520628,1.6850726804176328
Twitter,#Gaming,Tweet,Japan,1516746,272088,48475,36816,Medium,0.1793892978784846,0.03195986671466416,0.024273016048830854,357379,0.2356221806419796,308904,0.20366231392731546,0.5721822234555896
TikTok,#Fitness,Post,USA,4497673,460735,96637,47633,Medium,0.10243852765641255,0.02148599953798331,0.01059058762164346,605005,0.1345151148160393,508368,0.11302911527805601,1.697722741387691
YouTube,#Dance,Live Stream,UK,1200639,381211,2574,40242,Medium,0.3175067609831098,0.0021438583954044473,0.033517152116497965,424027,0.3531677714950122,421453,0.3510239130996078,0.45424437856304445
YouTube,#Viral,Tweet,USA,3115115,81186,14964,1885,Low,0.026061959189307617,0.0048036749847116395,0.00060511409691135,98035,0.03147074827093061,83071,0.026667073286218968,1.1785586486257886
TikTok,#Dance,Tweet,Japan,2177828,478703,86167,17109,Medium,0.21980753300995304,0.03956556716141036,0.00785599230058572,581979,0.2672290924719491,495812,0.22766352531053877,0.8220580114274364
Instagram,#Music,Reel,UK,4422912,199110,95413,32057,Low,0.04501785249175204,0.021572439153209468,0.007247939818834289,326580,0.0738382314637958,231167,0.052265792310586326,1.7266989380204125
Instagram,#Tech,Post,UK,4326885,300734,1870,1496,Medium,0.06950358052039747,0.00043218158097569037,0.0003457452647805523,304100,0.07028150736615371,302230,0.06984932578517802,1.6892101254640501
YouTube,#Music,Live Stream,Germany,4732360,84552,21664,36363,Medium,0.01786677260394391,0.004577842767667718,0.007683904014064864,142579,0.03012851938567649,120915,0.025550676618008774,1.7904198741974973
YouTube,#Gaming,Video,Japan,2510808,348707,17968,46925,High,0.13888238367887948,0.007156262047914456,0.018689202838289506,413600,0.16472784856508343,395632,0.157571586517169,0.9499278464643581
Instagram,#Education,Video,USA,2710672,252420,23167,5670,Low,0.09312082022465278,0.00854658918526476,0.0020917322346635818,281257,0.10375914164458112,258090,0.09521255245931635,1.0582427287094267
TikTok,#Fitness,Shorts,Australia,4096796,365062,58371,48138,Medium,0.08910914773398529,0.01424796353052483,0.011750157928293233,471571,0.11510726919280335,413200,0.10085930566227852,1.5464049378481108
YouTube,#Gaming,Live Stream,UK,940184,131729,1559,12135,Low,0.1401098082928448,0.0016581860571973147,0.012907047982097122,145423,0.15467504233213925,143864,0.15301685627494194,0.3557050010993457
Twitter,#Viral,Shorts,USA,2184148,326178,46185,1902,High,0.14933878107161236,0.02114554508210982,0.0008708201092599952,374265,0.17135514626298218,328080,0.15020960118087237,0.8239551375089034
Instagram,#Challenge,Shorts,Australia,1498512,205870,16834,34865,Medium,0.13738295055361585,0.0112338106067886,0.02326641361564005,257569,0.1718831747760445,240735,0.1606493641692559,0.585017083543793
Instagram,#Dance,Video,Germany,4300552,428951,18627,12148,Low,0.09974324226285369,0.004331304446498961,0.0028247536595302184,459726,0.10689930036888289,441099,0.10256799592238391,1.6789297574316562
YouTube,#Challenge,Reel,Japan,3267055,133930,81976,22080,Low,0.04099410631287199,0.025091711036392104,0.006758380253775954,237986,0.07284419760304005,156010,0.04775248656664795,1.2360429473024674
TikTok,#Fitness,Post,Canada,2095875,78244,43598,16006,Low,0.037332379077950735,0.020801813085226935,0.00763690582692193,137848,0.0657710979900996,94250,0.04496928490487267,0.7911234655356062
YouTube,#Education,Shorts,USA,1465227,158579,8809,33511,High,0.10822828135162675,0.006012037725212544,0.022870858918106203,200899,0.1371111779949455,192090,0.13109914026973296,0.5543474167245891
YouTube,#Viral,Reel,Japan,1715566,326676,69635,19235,Low,0.19041878890115566,0.04059010262502288,0.011212043139115604,415546,0.24222093466529412,345911,0.20163083204027127,0.6490595520834221
Instagram,#Fitness,Reel,Brazil,4708687,133736,49028,3765,Medium,0.02840197277924823,0.010412244432471303,0.0007995859567645928,186529,0.039613803168484125,137501,0.02920155873601282,1.8382651163691528
YouTube,#Challenge,Tweet,UK,1091635,198291,5604,31314,Medium,0.18164587980414698,0.0051335840276282825,0.02868541224859958,235209,0.21546487608037485,229605,0.21033129205274656,0.4130042937074916
TikTok,#Dance,Reel,UK,1111002,266261,22269,39363,Low,0.2396584344582638,0.02004406832750976,0.03543017924360172,327893,0.29513268202937526,305624,0.27508861370186555,0.41936649488017635
YouTube,#Comedy,Post,Japan,869375,123390,59716,46989,Low,0.1419295470884256,0.06868842559309848,0.054049173256649895,230095,0.264667145938174,170379,0.1959787203450755,0.3289154413718418
Twitter,#Gaming,Video,Japan,2551247,384714,36284,18974,High,0.15079449382988006,0.014222064739321595,0.007437147402819092,439972,0.17245370597202075,403688,0.15823164123269914,0.9624407653255078
YouTube,#Viral,Shorts,India,920528,400658,58158,26810,High,0.43524803156449343,0.06317895816314116,0.029124589366102932,485626,0.5275515790937375,427468,0.46437262093059634,0.34826843814825453
YouTube,#Viral,Shorts,Japan,2846948,55585,27235,29699,Medium,0.019524417024827993,0.009566384774151126,0.010431873009271684,112519,0.0395226748082508,85284,0.029956290034099674,1.0771015476436316
Instagram,#Fashion,Shorts,UK,2801638,111973,60593,35663,Medium,0.03996697646162709,0.021627704935469894,0.012729339050940914,208229,0.0743240204480379,147636,0.052696315512568,1.0937557336247326
