Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,engagement_rate,like_to_comment_ratio,share_to_like_ratio,Views_norm
Instagram,#Fashion,Reel,USA,4593170.0,34210.0,33344.0,11022.0,Low,0.007448015205185,0.0072594743935016,0.0023996499149824,0.0171071395136692,3.1035108409688834,0.9746572739762064,1.910572956517374
TikTok,#Challenge,Shorts,Brazil,3251679.0,498580.0,96093.0,9968.0,Medium,0.1533300181229451,0.0295518100033859,0.0030654932421066,0.1859473213684376,50.013040425318486,0.192732976186417,1.2929061976907847
Twitter,#Dance,Shorts,Canada,2127698.0,193956.0,14856.0,32442.0,Medium,0.0911576736924131,0.0069821939015781,0.0152474646307887,0.11338733222478,5.978362050365256,0.076594296674005,0.8490399465208468
YouTube,#Education,Shorts,Australia,4765117.0,177035.0,49884.0,46238.0,Medium,0.0371522881809617,0.010468578211196,0.0097034343542876,0.0573243007464454,3.8286943921797616,0.2817731986714566,1.8718676947932305
Twitter,#Fitness,Reel,India,2114283.0,462542.0,14404.0,37153.0,Low,0.2187701457184303,0.0068127114487511,0.0175723874240108,0.2431552445911924,12.449319050438714,0.0311408885227968,0.8436868038837916
YouTube,#Fashion,Reel,Canada,4391275.0,392281.0,14429.0,27404.0,High,0.0893319138518995,0.0032858338409687,0.006240556558175,0.0988583042510432,14.31421273490239,0.0367822127958968,1.7250123788047895
TikTok,#Gaming,Post,India,1246500.0,471547.0,15048.0,40514.0,High,0.378296831127156,0.0120722021660649,0.0325022061772964,0.4228712394705174,11.63882512649636,0.0319119156480358,0.4956232074019493
Twitter,#Music,Tweet,Germany,4555977.0,1087.0,23157.0,12611.0,Medium,0.0002385876838272,0.0050827736838882,0.0027680122177965,0.0080893735855119,0.0861877576910878,21.284007352941178,1.8180242066450256
Instagram,#Challenge,Video,Brazil,3201846.0,335416.0,50986.0,16715.0,High,0.1047570682662439,0.0159239388777598,0.0052204259667704,0.1259014331107742,20.06556592486241,0.1520077992469075,1.331838442411957
Twitter,#Comedy,Tweet,Australia,4253909.0,448284.0,39383.0,32995.0,Low,0.1053816619020294,0.0092580729865166,0.007756395353074,0.1223961302416201,13.586010425506124,0.08785259377405,1.6974865182298189
TikTok,#Fitness,Live Stream,Australia,1551922.0,47511.0,7404.0,25497.0,Low,0.0306142963370581,0.0047708583292201,0.0164293050810543,0.0518144597473326,1.8633226135383167,0.1558343155413369,0.6170626227658629
YouTube,#Challenge,Post,Germany,3587143.0,430347.0,96428.0,42640.0,Medium,0.1199692903238036,0.0268815600604715,0.0118868971769455,0.1587377475612207,10.09232897915152,0.2240698225622054,1.4091274355495726
Instagram,#Fashion,Video,USA,2252593.0,61466.0,13181.0,29007.0,High,0.0272867757291263,0.0058514787180817,0.0128771597887412,0.0460154142359494,2.1189327082184226,0.2144402687620999,0.9369875854454204
YouTube,#Challenge,Video,Australia,2547290.0,382792.0,78654.0,30532.0,Medium,0.1502742129871353,0.03087752081624,0.0119860714720349,0.1931378052754103,12.536992761929715,0.2054739767968589,1.0006448656496467
YouTube,#Viral,Reel,USA,2946297.0,223304.0,83502.0,10855.0,Low,0.0757914086733279,0.0283413382968519,0.0036842857322259,0.1078170327024057,20.56963890935888,0.3739369920064486,1.1573856787915615
Twitter,#Education,Video,India,4459268.0,356292.0,52389.0,33857.0,Low,0.0798992121576904,0.0117483407590662,0.0075925017289833,0.09924005464574,10.523125996810208,0.1470390942286264,1.779433295628479
Instagram,#Music,Live Stream,Australia,1630617.0,435112.0,71742.0,49750.0,High,0.2668388714210633,0.043996842912836,0.030509923544278,0.3413456378781774,8.745794054390867,0.1648813066950424,0.6782707242791995
Instagram,#Education,Live Stream,USA,4709770.0,389553.0,55435.0,16799.0,Medium,0.0827116823114504,0.0117702138320979,0.003566840843608,0.0980487369871564,23.18767857142857,0.1423037627645974,1.9590738408151305
Instagram,#Fitness,Tweet,Australia,2275387.0,271817.0,72208.0,27046.0,High,0.1194596787271791,0.0317343818875646,0.0118863296661183,0.1630803902808621,10.049802196177025,0.2656483382263132,0.946468967578208
TikTok,#Tech,Tweet,Brazil,2784320.0,373955.0,22997.0,15361.0,High,0.1343074790253993,0.0082594673026088,0.005516966440639,0.1480839127686472,24.34285900273402,0.0614965396998577,1.1070787074475696
Twitter,#Music,Tweet,USA,3674194.0,19972.0,97555.0,24310.0,Medium,0.005435749990338,0.0265514014774396,0.0066164170971919,0.0386035685649696,0.8215211221257867,4.884343864216692,1.466156135535784
YouTube,#Music,Post,UK,2126429.0,36274.0,51278.0,44234.0,Medium,0.017058646209208,0.0241146071653462,0.020802011259252,0.0619752646338062,0.8200293884932746,1.413590627153687,0.8353192063010152
YouTube,#Fitness,Shorts,USA,1598712.0,280260.0,58128.0,4485.0,High,0.1753036194136279,0.0363592692117154,0.0028053833335835,0.2144682719589269,62.47436469014713,0.2074066673564998,0.6280176008434368
Twitter,#Fashion,Video,Australia,3464211.0,115302.0,63150.0,37858.0,Medium,0.033283769377789,0.018229259130001,0.0109283181653773,0.0624413466731674,3.045563802530442,0.5476873975525355,1.3823641899258867
Twitter,#Fitness,Reel,UK,1519290.0,495937.0,13211.0,49107.0,Low,0.3264268177898887,0.0086955090864811,0.0323223347747961,0.367444661651166,10.098904455485869,0.026638410446467,0.6062598641111931
Instagram,#Fitness,Tweet,Canada,4888613.0,414422.0,11933.0,23903.0,High,0.0847729202536588,0.0024409786579547,0.0048895259248379,0.0921034248364515,17.33693105756359,0.0287942512843157,2.033465295793378
Twitter,#Viral,Shorts,USA,3712060.0,302466.0,63802.0,49953.0,Low,0.0814819803559209,0.0171877609736911,0.0134569484329455,0.1121266897625577,6.054890499259319,0.2109387139754089,1.4812662435562634
Instagram,#Tech,Reel,UK,4003071.0,22251.0,13517.0,13392.0,Low,0.0055584824750797,0.0033766575711497,0.0033454315449313,0.0122805715911608,1.661390278503696,0.6074510156390437,1.6651156381363983
Instagram,#Dance,Video,Germany,681752.0,197632.0,98860.0,19379.0,High,0.2898884051678616,0.1450087421819078,0.0284252924817235,0.4633224398314929,10.197729618163054,0.5002201049419884,0.2835812596206177
Instagram,#Gaming,Shorts,Germany,4684548.0,122401.0,82864.0,42106.0,Low,0.0261286681233707,0.0176887930276304,0.0089882737886344,0.0528057349396355,2.906903840216591,0.6769824022483293,1.9485825088789557
Instagram,#Tech,Video,UK,3916842.0,292224.0,72417.0,38211.0,High,0.0746070431230057,0.0184886191477726,0.0097555632828692,0.1028512255536475,7.64744059457762,0.2478124732654632,1.6292478615316708
TikTok,#Dance,Reel,UK,798887.0,326922.0,87308.0,21689.0,Medium,0.4092218298708077,0.109287045602194,0.0271490210755713,0.5456578965485732,15.072475795297372,0.2670598275434888,0.3176469613250871
Twitter,#Gaming,Video,Australia,688077.0,243607.0,79071.0,12078.0,High,0.3540403181620661,0.1149159178405905,0.0175532680208755,0.4865095040235322,20.16781190495902,0.3245829365209681,0.2745713251045142
Twitter,#Challenge,Reel,Japan,1520250.0,214233.0,80.0,10917.0,Medium,0.1409195855944746,5.262292386120704e-05,0.0071810557474099,0.1481532642657457,19.622000366367462,0.0003734234528599,0.6066429440166402
YouTube,#Education,Reel,USA,4221739.0,291223.0,61415.0,44293.0,Low,0.0689817632023201,0.0145473227975485,0.0104916481099376,0.0940207341098064,6.574773106967084,0.2108857786446172,1.6584140221423058
Twitter,#Education,Live Stream,Brazil,4425196.0,324343.0,33641.0,22289.0,High,0.0732946066117749,0.0076021491477439,0.0050368390462252,0.0859335948057442,14.551054284432482,0.1037201243124583,1.7658371513176518
Instagram,#Comedy,Shorts,UK,4236960.0,259668.0,86293.0,16169.0,Low,0.0612863940183527,0.0203667251991994,0.0038161795249424,0.0854692987424946,16.058627087198516,0.3323192217784949,1.762404002866398
TikTok,#Education,Reel,India,2488223.0,177673.0,86535.0,39991.0,Low,0.0714055773939875,0.0347778314081977,0.0160721125076008,0.1222555213097861,4.442713542708542,0.4870436867521415,0.9893470228570402
YouTube,#Dance,Live Stream,UK,2809035.0,359231.0,78623.0,27822.0,Medium,0.1278841310272032,0.0279893272956727,0.0099044689724407,0.1657779272953167,12.911296409445423,0.2188641323712809,1.1034654280353458
Instagram,#Fashion,Reel,India,907575.0,42770.0,5219.0,47956.0,Low,0.0471255819078313,0.0057504889403079,0.0528397102167864,0.1057157810649257,0.8918406072106262,0.122021930747469,0.3775144945672065
TikTok,#Dance,Post,Canada,2440215.0,199343.0,53628.0,10359.0,Medium,0.0816907526590894,0.0219767520484875,0.0042451177457724,0.1079126224533494,19.24160231660232,0.2690223934505177,0.9702584717612096
TikTok,#Comedy,Shorts,USA,3982001.0,131915.0,64092.0,22170.0,Medium,0.033127816894069,0.0160954253904004,0.0055675525947883,0.0547907948792579,5.949889495286636,0.4858546347675794,1.583290900519671
Twitter,#Fashion,Reel,Brazil,3802724.0,457464.0,83495.0,19409.0,High,0.1202990277495816,0.0219566289849066,0.0051039728363141,0.1473596295708024,23.56846986089645,0.1825166952663045,1.517444948293198
YouTube,#Dance,Shorts,Australia,3049554.0,441149.0,46483.0,36909.0,Low,0.1446601699789543,0.0152425567804341,0.0121030813030364,0.1720058080624248,11.952018423191548,0.1053677887339907,1.197947839712535
YouTube,#Fashion,Video,Germany,3186810.0,312491.0,66586.0,7390.0,Medium,0.0980576187472739,0.0208942484804553,0.0023189333534161,0.1212708005811454,42.27993505614937,0.2130806548647645,1.2518657335053924
Twitter,#Dance,Post,UK,4459224.0,957.0,54290.0,47674.0,High,0.0002146113314783,0.0121747640396625,0.0106910978232984,0.0230804731944392,0.0200734137388568,56.67014613778706,1.7794157377994793
Instagram,#Viral,Post,USA,741152.0,226355.0,58251.0,46227.0,High,0.3054096865420319,0.078595213937222,0.0623718211648892,0.4463767216441431,4.896491303971619,0.2573424163706727,0.3082892572817389
Twitter,#Fashion,Tweet,USA,2945128.0,368541.0,66690.0,3800.0,Medium,0.1251358175264368,0.022644177095189,0.0012902665011503,0.1490702611227763,96.95895816890292,0.1809563089145877,1.1752284955933825
Twitter,#Music,Post,Canada,2302342.0,153529.0,52488.0,41257.0,High,0.0666838375879864,0.0227976556045974,0.017919579280576,0.1074010724731599,3.721193465509719,0.3418745522047808,0.9187301621530404
Twitter,#Comedy,Live Stream,UK,2452099.0,320043.0,91765.0,2987.0,Low,0.1305179766396055,0.0374230404237349,0.001218140050626,0.1691591571139664,107.109437751004,0.2867262001474797,0.9784894302780855
TikTok,#Tech,Live Stream,UK,2651939.0,209375.0,2127.0,12291.0,Low,0.0789516651778189,0.0008020546475616,0.0046347219902116,0.0843884418155922,17.033436381386267,0.0101587574507106,1.0544424492694089
TikTok,#Fitness,Shorts,India,1580449.0,299597.0,35471.0,1908.0,High,0.189564484523069,0.0224436220339916,0.0012072518632363,0.213215358420297,156.93923520167627,0.1183953163906301,0.628405296843324
Instagram,#Dance,Tweet,India,4764800.0,52536.0,65976.0,47528.0,Medium,0.0110258562793821,0.0138465413028878,0.0099748153122901,0.0348472128945601,1.1053462096825095,1.255800673810838,1.9819640952139768
Twitter,#Comedy,Tweet,Japan,4336145.0,295452.0,2342.0,22411.0,Medium,0.0681370203256579,0.0005401110894584,0.0051684157241051,0.0738455471392215,13.182759236123506,0.0079268106940867,1.7303021006301822
Instagram,#Viral,Shorts,Japan,4316287.0,188239.0,34891.0,39029.0,Medium,0.0436113261235872,0.0080835681223236,0.009042262481619,0.0607371567275299,4.822931078657443,0.1853538036549086,1.795400826611579
Twitter,#Gaming,Tweet,Japan,1516746.0,272088.0,48475.0,36816.0,Medium,0.1793892978784846,0.0319598667146641,0.0242730160488308,0.2356221806419796,7.390281663362034,0.1781586172171605,0.6052447023617582
TikTok,#Fitness,Post,USA,4497673.0,460735.0,96637.0,47633.0,Medium,0.1024385276564125,0.0214859995379833,0.0105905876216434,0.1345151148160393,9.67239786706974,0.2097448430337546,1.7883282134818674
YouTube,#Dance,Live Stream,UK,1200639.0,381211.0,2574.0,40242.0,Medium,0.3175067609831098,0.0021438583954044,0.0335171521164979,0.3531677714950122,9.472728176328802,0.006752148410858,0.4716436883310209
YouTube,#Viral,Tweet,USA,3115115.0,81186.0,14964.0,1885.0,Low,0.0260619591893076,0.0048036749847116,0.0006051140969113,0.0314707482709306,43.046659597030754,0.1843152228805104,1.2237019855054585
TikTok,#Dance,Tweet,Japan,2177828.0,478703.0,86167.0,17109.0,Medium,0.219807533009953,0.0395655671614103,0.0078559923005857,0.2672290924719491,27.977966101694918,0.1800005849125973,0.8659302836179483
Instagram,#Music,Reel,UK,4422912.0,199110.0,95413.0,32057.0,Low,0.045017852491752,0.0215724391532094,0.0072479398188342,0.0738382314637958,6.2109301890323785,0.479195021872222,1.8397525143324047
Instagram,#Tech,Post,UK,4326885.0,300734.0,1870.0,1496.0,Medium,0.0695035805203974,0.0004321815809756,0.0003457452647805,0.0702815073661537,200.89111556446227,0.0062180989908058,1.799809165992262
YouTube,#Music,Live Stream,Germany,4732360.0,84552.0,21664.0,36363.0,Medium,0.0178667726039439,0.0045778427676677,0.0076839040140648,0.0301285193856764,2.325156748432516,0.2562179934478966,1.85899985333659
YouTube,#Gaming,Video,Japan,2510808.0,348707.0,17968.0,46925.0,High,0.1388823836788794,0.0071562620479144,0.0186892028382895,0.1647278485650834,7.430997741124323,0.0515273523979948,0.9863137427745008
Instagram,#Education,Video,USA,2710672.0,252420.0,23167.0,5670.0,Low,0.0931208202246527,0.0085465891852647,0.0020917322346635,0.1037591416445811,44.51066831246694,0.0917792101291097,1.127529923166106
TikTok,#Fitness,Shorts,Australia,4096796.0,365062.0,58371.0,48138.0,Medium,0.0891091477339852,0.0142479635305248,0.0117501579282932,0.1151072691928033,7.583497787656578,0.1598929499839753,1.6289347561905143
YouTube,#Gaming,Live Stream,UK,940184.0,131729.0,1559.0,12135.0,Low,0.1401098082928448,0.0016581860571973,0.0129070479820971,0.1546750423321392,10.854400131839157,0.0118348136339482,0.3693298730674354
Twitter,#Viral,Shorts,USA,2184148.0,326178.0,46185.0,1902.0,High,0.1493387810716123,0.0211455450821098,0.0008708201092599,0.1713551462629821,171.40199684708355,0.141594032724363,0.8715658430442734
Instagram,#Challenge,Shorts,Australia,1498512.0,205870.0,16834.0,34865.0,Medium,0.1373829505536158,0.0112338106067886,0.02326641361564,0.1718831747760445,5.904606206619629,0.0817696518693745,0.6233203870566
Instagram,#Dance,Video,Germany,4300552.0,428951.0,18627.0,12148.0,Low,0.0997432422628536,0.0043313044464989,0.0028247536595302,0.1068993003688828,35.30751502181249,0.0434244390980809,1.7888557029887215
YouTube,#Challenge,Reel,Japan,3267055.0,133930.0,81976.0,22080.0,Low,0.0409941063128719,0.0250917110363921,0.0067583802537759,0.07284419760304,6.065395588967891,0.612076367681866,1.283388154291426
TikTok,#Fitness,Post,Canada,2095875.0,78244.0,43598.0,16006.0,Low,0.0373323790779507,0.0208018130852269,0.0076369058269219,0.0657710979900996,4.888111451240082,0.5571985430378938,0.8333447972832415
YouTube,#Education,Shorts,USA,1465227.0,158579.0,8809.0,33511.0,High,0.1082282813516267,0.0060120377252125,0.0228708589181062,0.1371111779949455,4.732006445452376,0.0555492495901122,0.5755810585215013
YouTube,#Viral,Reel,Japan,1715566.0,326676.0,69635.0,19235.0,Low,0.1904187889011556,0.0405901026250228,0.0112120431391156,0.2422209346652941,16.982532751091703,0.2131616244792256,0.6739210335623749
Instagram,#Fitness,Reel,Brazil,4708687.0,133736.0,49028.0,3765.0,Medium,0.0284019727792482,0.0104122444324713,0.0007995859567645,0.0396138031684841,35.51141795007966,0.3666001181423241,1.9586233566153493
YouTube,#Challenge,Tweet,UK,1091635.0,198291.0,5604.0,31314.0,Medium,0.1816458798041469,0.0051335840276282,0.0286854122485995,0.2154648760803748,6.332141146415456,0.0282613519456155,0.4288239493396716
TikTok,#Dance,Reel,UK,1111002.0,266261.0,22269.0,39363.0,Low,0.2396584344582638,0.0200440683275097,0.0354301792436017,0.2951326820293752,6.76407377299055,0.0836356671248619,0.4417475929963743
YouTube,#Comedy,Post,Japan,869375.0,123390.0,59716.0,46989.0,Low,0.1419295470884256,0.0686884255930984,0.0540491732566498,0.264667145938174,2.625877846350287,0.4839575009522575,0.3415141699901313
Twitter,#Gaming,Video,Japan,2551247.0,384714.0,36284.0,18974.0,High,0.15079449382988,0.0142220647393215,0.007437147402819,0.1724537059720207,20.27478260869565,0.0943139726810756,1.0180536036794088
YouTube,#Viral,Shorts,India,920528.0,400658.0,58158.0,26810.0,High,0.4352480315644934,0.0631789581631411,0.0291245893661029,0.5275515790937375,14.943791727276118,0.1451558557276886,0.3616084611044435
YouTube,#Viral,Shorts,Japan,2846948.0,55585.0,27235.0,29699.0,Medium,0.0195244170248279,0.0095663847741511,0.0104318730092716,0.0395226748082508,1.8715488215488216,0.4899615010973986,1.1183586866715336
Instagram,#Fashion,Shorts,UK,2801638.0,111973.0,60593.0,35663.0,Medium,0.039966976461627,0.0216277049354698,0.0127293390509409,0.0743240204480379,3.1396646478241363,0.5411345490917534,1.1653681001903746
TikTok,#Dance,Video,Canada,1556267.0,56055.0,12612.0,20474.0,Low,0.0360188836491424,0.0081040078598338,0.0131558402253597,0.057278731734336,2.7377289377289378,0.2249892964178678,0.6187902463809142
TikTok,#Viral,Post,Brazil,1828433.0,126683.0,82181.0,48618.0,Low,0.0692850107168269,0.0449461369380228,0.0265899816947079,0.1408211293495578,2.60562742960571,0.6487085977708313,0.7270066810907088
YouTube,#Dance,Post,UK,3988715.0,211316.0,4804.0,33837.0,Medium,0.0529784654957799,0.0012043979075968,0.0084831831805481,0.0626660465839249,6.244931733553993,0.022733618213395,1.5668758505273177
TikTok,#Fashion,Video,Canada,3290858.0,250085.0,41283.0,20251.0,High,0.0759938593521811,0.0125447527666037,0.0061537143200952,0.09469232643888,12.34865692277306,0.1650752141263405,1.3084842335053062
YouTube,#Viral,Tweet,USA,3703315.0,449350.0,54600.0,26510.0,Medium,0.1213372343427442,0.0147435473352928,0.0071584512794617,0.1432392329574988,16.949568103805966,0.1215085757014004,1.4547629601000758
Twitter,#Dance,Post,Brazil,3252738.0,420498.0,5811.0,2661.0,High,0.1292750907081972,0.0017864949467187,0.0008180800298087,0.1318796656847246,157.9631855747558,0.013819295646363,1.29797767237941
Instagram,#Fashion,Tweet,Germany,4080585.0,203708.0,22677.0,23693.0,Medium,0.0499212735428866,0.0055572914177746,0.0058062753257192,0.0612848402863805,8.597450831434118,0.111320560210889,1.6973583272054915
TikTok,#Comedy,Tweet,Germany,1450112.0,409512.0,91982.0,9118.0,Medium,0.2824002559802277,0.0634309625739253,0.0062877901844823,0.3521190087386354,44.90755565303213,0.2246131380444576,0.5765817573462139
Twitter,#Gaming,Post,UK,2512592.0,418988.0,4122.0,18706.0,Low,0.1667552869705865,0.0016405369435228,0.0074449015200239,0.1758407254341333,22.39739135083124,0.009837967106535,1.00262865186164
